Taxpayer_Number,Taxpayer_Name,Taxpayer_Address,Taxpayer_City,Taxpayer_State,Taxpayer_Zip,Taxpayer_County,Location_Number,Location_Name,Location_Address,Location_City,Location_State,Location_Zip,Location_County,TABC_Permit_Number,Inside/Outside_City_Limits,Responsibility_Begin_Date,Responsibility_End_Date,Obligation_End_Date,Liquor_Receipts,Wine_Receipts,Beer_Receipts,Cover_Charge_Receipts,Total_Receipts
12633231894,"PLUCKERS-SAN MARCOS AS, LP",811 BARTON SPRINGS RD STE 600,AUSTIN,TX,78704,227,1,PLUCKERS WING BAR,105 N INTERSTATE 35,SAN MARCOS,TX,78666,105,MB710966,Y,12/19/2008,,12/31/2017,$38788,$496,$67041,$0,$106325
32049107785,KOOPER DISTILLING LLC,31560 RANCH ROAD 12 UNIT 211,DRIPPING SPGS,TX,78620,105,1,KOOPER FAMILY WHISKEY COMPANY,31560 RANCH ROAD 12 # 211,DRIPPING SPRINGS,TX,78620,105,D 891663,N,12/01/2014,,12/31/2017,$0,$0,$0,$0,$0
32061648468,BUCKS BACKYARD LLC,1750 S FM 1626,BUDA,TX,78610,105,1,BUCKS BACKYARD,1750 S FM 1626,BUDA,TX,78610,105,MB968601,N,01/10/2017,,12/31/2017,$46681,$933,$46961,$0,$94575
12630696123,"PVG BEVCO III, L.L.C.",512 E BLANCO RD STE 100,BOERNE,TX,78006,130,2,PLUM CREEK,750 KOHLERS XING,KYLE,TX,78640,105,RM783825,Y,08/30/2011,,12/31/2017,$1721,$52,$5220,$0,$6993
32037929752,"HEAVEN HILL DISTILLERIES, INC.",PO BOX 729,BARDSTOWN,KY,40004,0,4,DEEP EDDY DISTILLING CO,150A PRECISION,BUDA,TX,78610,105,D 981802,Y,05/10/2017,,12/31/2017,$0,$0,$0,$0,$0
17429295821,"HUTCHISON STREET SHOWDOWN, INC.",11675 OAKWOOD LN,FORT WORTH,TX,76179,220,1,SHOWDOWN,207 E HUTCHISON ST,SAN MARCOS,TX,78666,105,MB118263,Y,12/01/1999,,12/31/2017,$28104,$358,$24155,$0,$52617
17419968528,"UNIVERSITY FOOD SERVICES, INC.",2400 YORKMONT RD ATTN: BECKY ANDERSON/TA,CHARLOTTE,NC,28217,0,17,UNIVERSITY FOOD SERVICES #2222,700 TOMAS RIVERA,SAN MARCOS,TX,78666,105,MB534538,Y,08/12/2003,,12/31/2017,$4139,$0,$0,$0,$4139
32049218574,"MIX & MARY, LLC",1200 BARTON HILLS DR APT 203,AUSTIN,TX,78704,227,1,"MIX & MARY, LLC",100 RUSSELL LN STE 1,DRIPPING SPRINGS,TX,78620,105,D 939838,N,04/04/2016,,12/31/2017,$0,$0,$0,$0,$0
32061956911,"ROBERTSON'S FAMILY RESTAURANT II, LLC",521 MATZIG CV,BUDA,TX,78610,105,1,BROOKLYN'S DOWN SOUTH,100 N MAIN ST,BUDA,TX,78610,105,MB968182,Y,01/05/2017,,12/31/2017,$27219,$7031,$18153,$0,$52403
17429023728,"LOGAN'S ROADHOUSE OF TEXAS, INC.",3011 ARMORY DR STE 300,NASHVILLE,TN,37204,0,43,LOGAN'S ROADHOUSE,419 OLD SAN ANTONIO RD,BUDA,TX,78610,105,RM766931,Y,02/01/2011,,12/31/2017,$14656,$2131,$20849,$0,$37636
17430183107,"RETIRED SURFER'S BAR, INC.",141 E HOPKINS ST,SAN MARCOS,TX,78666,105,1,STONEWALL WAREHOUSE/BARFISH LOUNGE,141 E HOPKINS ST,SAN MARCOS,TX,78666,105,MB509041,Y,02/19/2002,,12/31/2017,$42962,$798,$12564,$0,$56324
17429703857,"WOODLAND PASS, INC.",101 SUNFLOWER LN,SAN ANTONIO,TX,78213,15,1,QUAIL CREEK COUNTRY CLUB,2701 AIRPORT HIGHWAY 21,SAN MARCOS,TX,78666,105,MB710768,N,12/18/2008,,12/31/2017,$2152,$420,$2570,$0,$5142
32050533457,"REVOLUTION SPIRITS DISTILLING CO., LLC",12345 PAULS VALLEY RD STE G,AUSTIN,TX,78737,105,1,REVOLUTION SPIRITS,12345 PAULS VALLEY RD STE G,AUSTIN,TX,78737,105,D 839935,N,09/01/2013,,12/31/2017,$2109,$0,$0,$0,$2109
32045160267,"FSW VENTURES, LLC",141 E HOPKINS ST,SAN MARCOS,TX,78666,105,1,BLACK RABBIT SALOON / SHADE ROOFTOP PATIO,127 E HOPKINS ST,SAN MARCOS,TX,78666,105,MB801847,Y,03/27/2012,,12/31/2017,$56683,$546,$22885,$0,$80114
17426162909,"CABANA BEVERAGES, INC.",8111 MAINLAND DR STE 104,SAN ANTONIO,TX,78240,15,6,TACO CABANA,135 LONG ST,SAN MARCOS,TX,78666,105,MB227273,Y,12/01/1993,,12/31/2017,$2644,$0,$904,$0,$3548
32053989078,"TW RESTAURANT HOLDER, LLC",1815 THE EXCHANGE SE,ATLANTA,GA,30339,0,55,HOOTERS,310 NORTH ST # IH35 C/O STE 201,SAN MARCOS,TX,78666,105,MB930571,Y,10/01/2016,,12/31/2017,$16075,$139,$51996,$0,$68210
17426162909,"CABANA BEVERAGES, INC.",8111 MAINLAND DR STE 104,SAN ANTONIO,TX,78240,15,216,"CABANA BEVERAGES, INC.",20445 INTERSTATE 35,KYLE,TX,78640,105,MB945733,Y,06/01/2016,,12/31/2017,$2142,$0,$779,$0,$2921
15223795418,"INO'Z, INC.",14004 RANCH ROAD 12,WIMBERLEY,TX,78676,105,1,INO'Z BREW & CHEW,14004 RANCH ROAD 12,WIMBERLEY,TX,78676,105,MB736910,Y,11/18/2009,,12/31/2017,$15211,$3041,$13968,$0,$32220
32041886485,ZELICKS INC.,336 W HOPKINS ST,SAN MARCOS,TX,78666,105,1,ZELICKS,336 W HOPKINS ST,SAN MARCOS,TX,78666,105,MB756903,Y,09/10/2010,,12/31/2017,$56020,$1012,$36450,$0,$93482
32051565359,"SMMHI HOLIDAY SM, LLC",105 BINTU DR,SAN MARCOS,TX,78666,105,1,HOLIDAY INN SAN MARCOS,105 BINTU DR,SAN MARCOS,TX,78666,105,MB927655,Y,11/23/2015,,12/31/2017,$3249,$612,$1997,$0,$5858
32057617097,BLYTHE SPIRITS LLC,18281 FM 150 W STE 211,DRIFTWOOD,TX,78619,105,1,STINSON DISTILLING,18281 FM 150 W STE 211&209,DRIFTWOOD,TX,78619,105,D 927360,N,11/19/2015,,12/31/2017,$6728,$0,$0,$0,$6728
32038917491,"SPRAGUE RESTAURANT GROUP, LLC",9595 RANCH ROAD 12 STE 12,WIMBERLEY,TX,78676,105,1,MILAGRO'S,9595 RANCH ROAD 12 STE 12,WIMBERLEY,TX,78676,105,MB722690,Y,05/28/2009,,12/31/2017,$5990,$633,$1845,$0,$8468
32062987865,"KOMAL LATIN KITCHEN BAR, LLC",15743 BOOTH CIR,VOLENTE,TX,78641,227,1,KOMAL LATIN KITCHEN + BAR,2550 HUNTER RD STE 1106,SAN MARCOS,TX,78666,105,MB990343,Y,08/04/2017,,12/31/2017,$5402,$574,$1733,$0,$7709
32059413925,"MEZTLI, INC",500 RIVER RD,WIMBERLEY,TX,78676,105,1,SAN ANGEL MEXICAN BAR & GRILL,500 RIVER RD,WIMBERLEY,TX,78676,105,MB966946,Y,12/15/2016,,12/31/2017,$359,$114,$116,$0,$589
32039461903,D.E.W. DISTILLATION LLC,1400 JACOBS WELL RD,WIMBERLEY,TX,78676,105,1,D.E.W. DISTILLATION LLC,1400 JACOBS WELL RD,WIMBERLEY,TX,78676,105,D 737476,N,09/01/2013,,12/31/2017,$1942,$0,$0,$0,$1942
17429035599,AJRS L.L.C.,138 N LBJ DR,SAN MARCOS,TX,78666,105,1,MAYLOO'S,138 N LBJ DR,SAN MARCOS,TX,78666,105,MB450261,Y,04/29/1999,,12/31/2017,$78650,$92,$18734,$0,$97476
17426694018,"BUM'S BILLIARDS, INC.",650 E HOPKINS ST,SAN MARCOS,TX,78666,105,1,THE I DONT KNOW BAR,650 E HOPKINS ST,SAN MARCOS,TX,78666,105,MB242067,Y,12/01/1993,,12/31/2017,$21391,$58,$22904,$0,$44353
32052008995,KATZ & ACKERMAN INCORPORATED,700 N LBJ DR STE 107,SAN MARCOS,TX,78666,105,1,PIE SOCIETY,700 N LBJ DR STE 107,SAN MARCOS,TX,78666,105,MB863449,Y,02/10/2014,,12/31/2017,$2398,$1133,$7719,$0,$11250
32057190186,"IVAR'S RIVER PUB, LLC",5900 BALCONES DR STE 110,AUSTIN,TX,78731,227,1,IVAR'S RIVER PUB,701 CHEATHAM ST,SAN MARCOS,TX,78666,105,MB991951,Y,08/18/2017,,12/31/2017,$13802,$3479,$12859,$0,$30140
12001521678,NEW CENTURY INC.,5695 KYLE PKWY STE 800,KYLE,TX,78640,105,1,KOY CHINESE AND SUSHI,5695 KYLE PKWY STE 800,KYLE,TX,78640,105,MB829771,Y,01/28/2013,,12/31/2017,$3082,$310,$4532,$0,$7924
32043244923,KELLAN RESTAURANT MANAGEMENT CORP.,5921 NW BARRY RD STE 100,KANSAS CITY,MO,64154,0,8,54TH STREET RESTAURANT & DRAFTHOUSE,1303 S INTERSTATE 35,SAN MARCOS,TX,78666,105,MB920088,Y,09/11/2015,,12/31/2017,$49461,$6655,$43831,$0,$99947
32039834638,AGAVE MEXICAN RESTAURANT LLC,428A HERMOSA PALOMA OVERLOOK,WIMBERLEY,TX,78676,105,1,AGAVE MEXICAN RESTAURANT,3201 FM 3237,WIMBERLEY,TX,78676,105,MB747194,N,04/28/2010,,12/31/2017,$0,$0,$0,$0,$0
32058920862,"TCAT BEVERAGES, LLC",198 MAXMILLION LN,BUDA,TX,78610,105,1,LA QUINTA INN & SUITES,111 CENTER POINT RD,SAN MARCOS,TX,78666,105,MB942653,Y,04/27/2016,,12/31/2017,$0,$0,$0,$0,$0
14119571074,"BLAZIN WINGS, INC.",5500 WAYZATA BLVD STE 1600,MINNEAPOLIS,MN,55416,0,69,BUFFALO WILD WINGS GRILL & BAR,7604 N INTERSTATE 35,AUSTIN,TX,78752,227,MB926721,Y,11/12/2015,,12/31/2017,$8555,$314,$24720,$0,$33589
12605010904,"BURNPILE, LLC",8006 WILLET TRL,AUSTIN,TX,78745,227,1,SHINER'S SALOON,422 CONGRESS AVE,AUSTIN,TX,78701,227,MB685427,Y,02/28/2008,,12/31/2017,$24013,$763,$17183,$0,$41959
12003948507,"SIDEBAR, INC.",602 E 7TH ST,AUSTIN,TX,78701,227,1,THE SIDE BAR,602 E 7TH ST,AUSTIN,TX,78701,227,MB553937,Y,03/18/2004,,12/31/2017,$41410,$83,$16226,$0,$57719
17461736195,"PRISCILLA HOLLIDAY OF TEXAS, INC.",11580 GREAT OAKS WAY C/O ALICIA HILL,ALPHARETTA,GA,30022,0,15,PRISCILLA HOLLIDAY OF TEXAS INC,701 CONGRESS AVE,AUSTIN,TX,78701,227,MB472353,Y,05/21/2000,,12/31/2017,$58338,$29893,$15377,$0,$103608
12034459276,409-413 EAST SIXTH STREET BEVERAGE COMPANY LLC,PO BOX 685084,AUSTIN,TX,78768,227,1,TOULOUSE,409 E 6TH ST,AUSTIN,TX,78701,227,MB649052,Y,01/12/2007,,12/31/2017,$87867,$4380,$16901,$0,$109148
32043077752,"HUITLACOCHE, LLC",6001 W WILLIAM CANNON DR STE 301,AUSTIN,TX,78749,227,1,HECHO EN MEXICO,6001 W WILLIAM CANNON DR STE 301,AUSTIN,TX,78749,227,MB715114,Y,03/01/2011,,12/31/2017,$24295,$1213,$2558,$0,$28066
32055354594,"HIGH FIVE ENTERTAINMENT, LLC",22051 W VERNON RIDGE DR,MUNDELEIN,IL,60060,0,1,HIGH 5 ENTERTAINMENT,1502 RANCH ROAD 620 S,LAKEWAY,TX,78734,227,MB911150,Y,06/15/2015,,12/31/2017,$40860,$13166,$45176,$0,$99202
32039761526,"BRAVO BRIO RESTAURANT GROUP, INC.",777 GOODALE BLVD STE 100,COLUMBUS,OH,43212,0,8,BRIO TUSCAN GRILLE,10000 RESEARCH BLVD STE C,AUSTIN,TX,78759,227,MB820567,Y,09/27/2012,,12/31/2017,$29325,$46526,$5445,$0,$81296
12007866010,"DANIEL C. ENTERPRISES, INC.",2448 S 1ST ST,AUSTIN,TX,78704,227,1,TAQUERIA Y RESAURANTE GUADALAJARA #2,2448 S 1ST ST,AUSTIN,TX,78704,227,MB502800,Y,09/09/2004,,12/31/2017,$0,$0,$2785,$0,$2785
32034108194,VERDE'S MEXICAN PARRILLA LLC,16018 HAMILTON POOL RD,AUSTIN,TX,78738,227,1,VERDE'S MEXICAN PARRILLA,16018 HAMILTON POOL RD,AUSTIN,TX,78738,227,MB685348,N,02/28/2008,,12/31/2017,$21307,$6003,$5491,$0,$32801
32037385310,BLUE TRAIN MANAGEMENT LLC,7701 FM 2244 RD,AUSTIN,TX,78746,227,1,BLUE TRAIN MANAGEMENT LLC,7701 BEE CAVE RD,AUSTIN,TX,78746,227,MB899517,N,03/03/2015,,12/31/2017,$4306,$4478,$1276,$0,$10060
32056042545,"RCP & ASSOCIATES NO. III, LLC",111 PIAZZA VETTA DR,AUSTIN,TX,78734,227,1,ROCCO'S GRILL,12432 FM 2244 RD,BEE CAVE,TX,78738,227,MB903203,Y,03/31/2015,,12/31/2017,$13386,$28714,$2027,$0,$44127
32059273113,"RED ASH, LLC",1999 BRYAN ST STE 900,DALLAS,TX,75201,57,1,RED ASH,303 COLORADO ST STE 200,AUSTIN,TX,78701,227,MB944252,Y,05/16/2016,,12/31/2017,$59271,$178141,$5379,$0,$242791
17429311198,"THE AQUARIUM ON EAST 6TH ST., INC.",5729 N SCOUT ISLAND CIR,AUSTIN,TX,78731,227,1,THE AQUARIUM ON 6TH,403 E 6TH ST,AUSTIN,TX,78701,227,MB463476,Y,12/28/1999,,12/31/2017,$58177,$0,$14827,$0,$73004
12701315454,"INDEX HOSPITALITY AUSTIN, L.P.",2222 RIO GRANDE ST STE B110,AUSTIN,TX,78705,227,13,STORE#30-VARSITY,2324 GUADALUPE ST # 26,AUSTIN,TX,78705,227,MB648632,Y,01/10/2007,,12/31/2017,$3322,$116,$4493,$0,$7931
32042691546,"THE GRACKLE ATX, LLC",1307 CRESTWOOD RD,AUSTIN,TX,78722,227,1,THE GRACKLE,1700 E 6TH ST,AUSTIN,TX,78702,227,MB763682,Y,12/15/2010,,12/31/2017,$38969,$334,$28374,$0,$67677
17426119941,"ELMER CADO RESTAURANT, INC.",1700 LAVACA ST,AUSTIN,TX,78701,227,1,EL MERCADO RESTAURANT NORTH,7414 BURNET RD,AUSTIN,TX,78757,227,MB225894,Y,12/01/1993,,12/31/2017,$7823,$118,$1282,$0,$9223
13002000076,"IDEAL MEXICAN FOODS, LTD.",2209 MANOR RD,AUSTIN,TX,78722,227,4,EL CHILE CAFE Y CANTINA,1816 S 1ST ST,AUSTIN,TX,78704,227,MB548412,Y,06/03/2013,,12/31/2017,$33641,$10724,$3097,$0,$47462
32052251397,THE HIGHTOWER BEVERAGE LLC,1209 E 7TH ST,AUSTIN,TX,78702,227,1,THE HIGHTOWER,1209 E 7TH ST,AUSTIN,TX,78702,227,MB859076,Y,12/10/2013,,12/31/2017,$17675,$5528,$2731,$0,$25934
32058372064,"EL BORREGO DE ORO, LLC",3900 S CONGRESS AVE,AUSTIN,TX,78704,227,1,EL BORREGO DE ORO #2,3900 S CONGRESS AVE,AUSTIN,TX,78704,227,MB630996,Y,10/15/2015,,12/31/2017,$1697,$0,$3142,$0,$4839
32042151723,"TRB BEVERAGE, LLC",5211 BONITA AVE,DALLAS,TX,75206,57,6,TWISTED ROOT BURGER COMPANY,510 W 26TH ST STE B,AUSTIN,TX,78705,227,MB849492,Y,08/21/2013,,12/31/2017,$0,$0,$0,$0,$0
32043171233,EASY TIGER LLC,1106 W 38TH ST STE 200,AUSTIN,TX,78705,227,1,EASY TIGER,707 E 6TH ST,AUSTIN,TX,78701,227,MB770159,Y,03/15/2011,,12/31/2017,$34338,$10097,$81875,$0,$126310
17416117426,"TARRY HOUSE, INC.",PO BOX 357,AUSTIN,TX,78767,227,1,TARRY HOUSE,3006 BOWMAN AVE,AUSTIN,TX,78703,227,N 055879,Y,12/01/1993,,12/31/2017,$18584,$33656,$502,$0,$52742
12057184488,"CHUY'S OPCO, INC.",1623 TOOMEY RD,AUSTIN,TX,78704,227,1,CHUY'S BARTON SPRINGS,1728 BARTON SPRINGS RD,AUSTIN,TX,78704,227,MB655929,Y,02/04/2014,,12/31/2017,$151341,$2252,$20399,$0,$173992
32061916386,"TACO LIBRE VI BEVERAGE HOLDING, LLC",5151 BELT LINE RD STE 1200,DALLAS,TX,75254,57,2,VELVET TACO,11501 ROCK ROSE AVE UNIT 160,AUSTIN,TX,78758,227,MB968292,Y,01/06/2017,,12/31/2017,$10270,$1192,$10886,$0,$22348
32053078864,"VIA 313 PIZZA RESTAURANT, LLC",6705 US 290 W STE 503,AUSTIN,TX,78735,227,1,VIA 313 PIZZA RESTAURANT,6705 W HIGHWAY 290 STE 503,AUSTIN,TX,78735,227,MB900628,Y,03/12/2015,,12/31/2017,$12598,$10994,$30884,$0,$54476
32032147293,"KICK BUTT COFFEE, LLC",6611 AIRPORT BLVD,AUSTIN,TX,78752,227,1,KICK BUTT COFFEE,5775 AIRPORT BLVD STE 725,AUSTIN,TX,78752,227,MB681665,Y,01/24/2008,,12/31/2017,$4650,$567,$6140,$0,$11357
32056366100,"KHRG AUSTIN BEVERAGE COMPANY, LLC",3 RAVINIA DR STE 100,ATLANTA,GA,30346,0,1,HOTEL VAN ZANDT,605 DAVIS ST,AUSTIN,TX,78701,227,MB904099,Y,04/08/2015,,12/31/2017,$221554,$127418,$37934,$0,$386906
16114349042,AUSTIN BEL LLC,9515 HOTEL DR,AUSTIN,TX,78719,227,1,AUSTIN BEL LLC,9515 NEW AIRPORT DR,AUSTIN,TX,78719,227,MB557403,Y,06/09/2004,,12/31/2017,$20854,$13836,$9760,$0,$44450
32041424063,"ATX CONTIGO, LLC",2027 ANCHOR LN,AUSTIN,TX,78723,227,1,CONTIGO,2027 ANCHOR LN,AUSTIN,TX,78723,227,MB771348,Y,03/29/2011,,12/31/2017,$25909,$12421,$5988,$0,$44318
32049886024,BLANCONEGRO LLC,501 N INTERSTATE 35 STE 112,AUSTIN,TX,78702,227,1,NORTH DOOR,501 N INTERSTATE 35,AUSTIN,TX,78702,227,MB844416,Y,06/25/2013,,12/31/2017,$22488,$1136,$11801,$0,$35425
32051564758,"GKSD CREEKSIDE, L.L.C.",7720 W HIGHWAY 71,AUSTIN,TX,78735,227,1,JACK ALLENS KITCHEN,3600 N CAPITAL OF TEXAS HWY STE D,AUSTIN,TX,78746,227,MB899308,Y,02/26/2015,,12/31/2017,$76813,$52000,$21170,$0,$149983
17428639060,"JUNIPER, LTD.",120 PRECISION,BUDA,TX,78610,105,1,CEDAR STREET COURTYARD,208 W 4TH ST STE C,AUSTIN,TX,78701,227,MB817315,Y,08/20/2012,,12/31/2017,$0,$0,$0,$0,$0
17528179660,"ROCKFISH BEVERAGE CORPORATION, INC.",801 E CAMPBELL RD STE 300,RICHARDSON,TX,75081,57,12,ROCKFISH SEAFOOD GRILL,701 E STASSNEY LN STE D,AUSTIN,TX,78745,227,MB525555,Y,10/31/2002,,12/31/2017,$0,$0,$0,$0,$0
17109961551,"TECXILA II, INC.",9041 RESEARCH BLVD STE 100,AUSTIN,TX,78758,227,3,CASA CHAPALA MEXICAN GRILL,9041 RESEARCH BLVD STE 100,AUSTIN,TX,78758,227,MB634805,Y,02/27/2014,,12/31/2017,$66982,$981,$22007,$0,$89970
32042288269,"AMC ITD, INC.",11500 ASH ST,LEAWOOD,KS,66211,0,17,AMC THEATRES BARTON CREEK 14,2901 S CAPITAL OF TEXAS HWY STE TH01,AUSTIN,TX,78746,227,MB859382,Y,12/12/2013,,12/31/2017,$7418,$4729,$7740,$0,$19887
17427862390,"THREADGILL'S WORLD HEADQUARTERS, LTD.",6416 N LAMAR BLVD,AUSTIN,TX,78752,227,1,THREADGILL'S,301 W RIVERSIDE DR,AUSTIN,TX,78704,227,MB401433,Y,10/09/1996,,12/31/2017,$24404,$6520,$16830,$0,$47754
32049763769,"C & J VENTURES, LLC",120 W 5TH ST,AUSTIN,TX,78701,227,2,SUMMIT,120 W 5TH ST,AUSTIN,TX,78701,227,MB852118,Y,09/19/2013,,12/31/2017,$98041,$5977,$17150,$0,$121168
17460487568,"AUSTIN LODGE NO. 1735, LOYAL ORDER OF MOOSE, INCOR",2103 E M FRANKLIN AVE,AUSTIN,TX,78723,227,1,LOYAL ORDER OF MOOSE LODGE #1735,2103 E M FRANKLIN AVE,AUSTIN,TX,78723,227,NE409758,Y,06/29/2007,,12/31/2017,$0,$0,$0,$0,$0
32033405310,"AUSTIN JAVA HOLDINGS, LLC",3799 E HIGHWAY 290,DRIPPING SPGS,TX,78620,105,2,AUSTIN JAVA BARTON SPRINGS,1608 BARTON SPRINGS RD,AUSTIN,TX,78704,227,MB758113,Y,09/24/2010,,12/31/2017,$2623,$1679,$1148,$0,$5450
32058612444,1523 EL DORADO INC.,PO BOX 685084,AUSTIN,TX,78768,227,1,EL DORADO,1523 TINNIN FORD RD,AUSTIN,TX,78741,227,MB954603,Y,08/15/2016,,12/31/2017,$69274,$1596,$55264,$0,$126134
32057554191,"DANCE ACROSS TEXAS II, INC",PO BOX 17845,AUSTIN,TX,78760,227,1,DANCE ACROSS TEXAS,2201 E BEN WHITE BLVD,AUSTIN,TX,78741,227,MB915001,Y,07/23/2015,,12/31/2017,$32391,$76,$22430,$0,$54897
32044957002,"MOVIEHOUSE BEVERAGE, LLC",8300 N FM 620 RD BLDG K,AUSTIN,TX,78726,227,1,MOVIEHOUSE & EATERY,8300 N FM 620 RD BLDG B,AUSTIN,TX,78726,227,MB818860,Y,09/06/2012,,12/31/2017,$63439,$55130,$50123,$0,$168692
32038428523,"THE RESERVE AT LAKE TRAVIS CYPRESS CLUB BEVERAGES,",19926 THURMAN BEND RD,SPICEWOOD,TX,78669,227,2,CYPRESS CLUB SWIM CENTER,2208 SEABISCUIT COVE,SPICEWOOD,TX,78669,227,MB744622,N,03/23/2010,,12/31/2017,$0,$0,$0,$0,$0
32047413037,75 1/2 RAINEY STREET LLC,515 W 7TH ST STE 300,LOS ANGELES,CA,90014,0,1,75 1/2 RAINEY STREET,75 1/2 RAINEY ST,AUSTIN,TX,78701,227,MB817635,Y,08/23/2012,,12/31/2017,$85941,$4366,$12042,$0,$102349
32058002091,LE POLITIQUE LLC,500 W MARTIN LUTHER KING JR BLVD,AUSTIN,TX,78701,227,1,LE POLITIQUE,110 SAN ANTONIO ST STE 140,AUSTIN,TX,78701,227,MB986012,Y,06/20/2017,,12/31/2017,$38169,$114699,$4843,$0,$157711
17521246151,"UNCLE JULIO'S OF TEXAS, INC.",1101 N UNION BOWER RD STE 160 ATTN:NANCY,IRVING,TX,75061,57,5,UNCLE JULIO'S,301 BRAZOS ST STE 150,AUSTIN,TX,78701,227,MB842020,Y,05/30/2013,,12/31/2017,$59048,$2387,$9679,$0,$71114
17427050780,WLS BEVERAGE COMPANY,701 E 83RD AVE STE 17,MERRILLVILLE,IN,46410,0,32,WLS BEVERAGE COMPANY,211 E 3RD ST,AUSTIN,TX,78701,227,MB827682,Y,12/28/2012,,12/31/2017,$4450,$2492,$4056,$0,$10998
32061639814,"GKSD ANDERSON LANE, L.L.C.",7720 W HIGHWAY 71,AUSTIN,TX,78735,227,1,JACK ALLEN'S KITCHEN,3010 W ANDERSON LN,AUSTIN,TX,78757,227,MB979500,Y,04/24/2017,,12/31/2017,$68968,$41253,$16157,$0,$126378
32054975258,"EL RINCONCITO DEL SABOR MEXICAN RESTAURANT #1, LLC",7213 CAMERON RD,AUSTIN,TX,78752,227,1,EL RINCONCITO DEL SABOR,7213 CAMERON RD,AUSTIN,TX,78752,227,MB927735,Y,11/23/2015,,12/31/2017,$1047,$0,$4326,$0,$5373
32056877486,REDRUM BAR LLC,812 SUSSEX DR,AUSTIN,TX,78745,227,2,GREEN LIGHT SOCIAL,720 W 6TH ST,AUSTIN,TX,78701,227,MB936914,Y,03/04/2016,,12/31/2017,$253279,$4883,$33675,$0,$291837
32046903111,"SALTY SOW MANOR RD, LLC",14850 N SCOTTSDALE RD STE 265,SCOTTSDALE,AZ,85254,0,1,SALTY SOW,1917 MANOR RD,AUSTIN,TX,78722,227,MB802636,Y,04/03/2012,,12/31/2017,$61517,$35029,$12454,$0,$109000
12032879749,"EZ DINER, INC.",4894 W HIGHWAY 290,SUNSET VALLEY,TX,78735,227,4,CORIANDER INDIAN RESTAURANT,4894 W HIGHWAY 290,SUNSET VALLEY,TX,78735,227,MB816186,Y,08/07/2012,,12/31/2017,$622,$584,$464,$0,$1670
32005887867,VAIL J COOK,1707 CLOVERLEAF DR,AUSTIN,TX,78723,227,2,JOE COOKS! CATERING,1814 E MARTIN LUTHER KING JR BLVD,AUSTIN,TX,78702,227,MB731704,Y,09/17/2009,,12/31/2017,$0,$0,$0,$0,$0
13920517664,"FRC DOMAIN BEVERAGES, LLC",4455 E CAMELBACK RD STE B100,PHOENIX,AZ,85018,0,4,NORTH,500 W 2ND ST STE 120,AUSTIN,TX,78701,227,MB992409,Y,08/25/2017,,12/31/2017,$0,$0,$0,$0,$0
17425638164,"TAJ GROUP, INC.",PO BOX 160335,AUSTIN,TX,78716,227,3,BOMBAY BISTRO,10710 RESEARCH BLVD STE 126,AUSTIN,TX,78759,227,MB609412,Y,09/27/2005,,12/31/2017,$579,$1296,$978,$0,$2853
17425996604,"FLAMINGO CANTINA, INC.",13909 LAKE VIEW DR,AUSTIN,TX,78732,227,2,FLAMINGO CANTINA INC,515 E 6TH ST,AUSTIN,TX,78701,227,MB447833,Y,03/12/1999,,12/31/2017,$11127,$299,$13392,$0,$24818
32036609801,ONION CREEK BEVERAGES CORP.,2510 ONION CREEK PKWY,AUSTIN,TX,78747,227,1,ONION CREEK CLUB,2510 ONION CREEK PKWY,AUSTIN,TX,78747,227,MB699912,Y,08/01/2008,,12/31/2017,$16995,$6590,$9510,$0,$33095
17428654804,"TRATTORIA CONGRESSO, L.P.",1610 S CONGRESS AVE,AUSTIN,TX,78704,227,1,VESPAIO,1610 S CONGRESS AVE # A,AUSTIN,TX,78704,227,MB431936,Y,06/08/1998,,12/31/2017,$34287,$133005,$5975,$0,$173267
17427513654,"LAKEWAY CLUBS, INC.",3030 LYNDON B JOHNSON FWY STE 600,DALLAS,TX,75234,57,8,LIVE OAK COUNTRY CLUB,510 LAKEWAY DR,LAKEWAY,TX,78734,227,MB546130,Y,11/13/2003,,12/31/2017,$270,$49,$1522,$0,$1841
14320119333,MIDLAND BEVERAGE CORPORATION,4501 FAIRFAX DR STE 500,ARLINGTON,VA,22203,0,1,HYATT PLACE AUSTIN HOTEL,3612 TUDOR BLVD,AUSTIN,TX,78759,227,MB974025,Y,02/24/2017,,12/31/2017,$1176,$574,$1016,$0,$2766
12033106571,PALMAR INC,2030 E OLTORF ST STE 110,AUSTIN,TX,78741,227,4,LA FERIA,6301 W PARMER LN STE 601A,AUSTIN,TX,78729,227,MB622142,N,11/01/2016,,12/31/2017,$11022,$167,$3311,$0,$14500
12057655487,"LA CORSHA - SAN ANTONIO, LLC",200 CONGRESS AVE UNIT 2A,AUSTIN,TX,78701,227,2,SECOND,200 CONGRESS AVE UNIT 2A,AUSTIN,TX,78701,227,MB757023,Y,09/14/2010,,12/31/2017,$43178,$40878,$11716,$0,$95772
17427121425,"CASINO EL CAMINO, LTD.",517 E 6TH ST,AUSTIN,TX,78701,227,1,CASINO EL CAMINO,517 E 6TH ST,AUSTIN,TX,78701,227,MB249378,Y,10/05/1994,,12/31/2017,$33010,$785,$29843,$0,$63638
